text,label,clean_text
"Selain itu dalam kunjungannya, masalah air bersih dan kenaikan air laut di sembilan kelurahan #IndonesiaSentris Jakarta Utara juga menjadi perhatian serius Prabowo Subianto, calon presiden nomor urut dua. #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas",Sumber Daya Alam,kunjung masalah air bersih naik air laut sembilan lurah indonesiasentris jakarta utara jadi perhati serius prabowo subianto calon presiden nomor urut indonesiasentris indonesiahijau
RT Siapa yang belum tahu salah satu program AMIN yang satu ini? Ã°ÂŸÂ‘Â‡ Anies Mau Buat Hotline Paris untuk Pelayanan Pengacara Gratis ke Warga #HotlineParisAMIN https://t.co/tI57svE9l4 [RE Mdy_Asmara1701],Politik,rt siapa tahu salah satu program amin satu anies mau buat hotline paris layan acara gratis warga hotlineparisamin re
Pasangan Capres Cawapres Ganjar Pranowo Mahfud MD pemimpin yang memahami bahwa korupsi adalah musuh bersama rakyat.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/hgIVUD7V4s,Ideologi,pasang capres cawapres ganjar pranowo mahfud md pimpin paham korupsi musuh sama jnk
"@ZvhMVuWTk2+4Xzrc0WhOnF7A87Uuzhlx6U3bwz5PvtY= Makanya untuk ini paslon 01 sama 03 battle karena capres mantan gubernur, tapi mau dibattle pun susah, resources jakarta sama resources jawa tengah beda jauh. Anies ketika jabat resources sudah ada, tinggal ma",Sumber Daya Alam,makanya paslon sama battle capres mantan gubernur mau dibattle susah resources jakarta sama resources jawa tengah beda jauh anies jabat resources tinggal ma
Harapan Ganjar Presiden Rakyat adalah simpul keinginan masyarakat untuk melihat Ganjar Pranowo Mahfud MD menciptakan keadilan dan kesejahteraan bagi seluruh rakyat.JN19A1x #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/fkPHUqDhHj,Politik,harap ganjar presiden rakyat simpul ingin masyarakat lihat ganjar pranowo mahfud md cipta adil sejahtera seluruh jnk ganjarmahfudrebound
"RT Foto Anies &amp; @33MBjrvmGvBI5KR7F5UQe8QKFgKu0Zp/9yObM8UHtwY= saat masih jadi aktivis.. Sosok pemimpin yang matang punya rekam jejak, tidak instan pake jalur MK!! https://t.co/liXiNOs8V4 [RE ekowboy2]",Politik,rt foto anies amp jadi aktivis sosok pimpin matang punya rekam jejak instan pake jalur mk re
"Jubir AMIN: Prabowo 4 Kali Naik Podium, Siapa yang Ambisi?. Ã°ÂŸÂ‘Â‡ Capres nomor urut 02 Prabowo Subianto terlihat emosi dalam memberikan jawaban. -- Ikuti kami di Ã°ÂŸÂ‘Â‰https://t.co/JUrg0cUgPDÃ¢Â€Â¦ https://t.co/p1kv7bMT6b #PolitikPemerintahan #Jatim #Surabaya via @VktpaStdJGazJ/Bga9UnvPHZhGgAoONZyQ+CyA2m1IA=",Politik,jubir amin prabowo kali naik podium siapa ambisi capres nomor urut prabowo subianto lihat emosi beri jawab ikut politikpemerintahan jatim surabaya via
Suara bulat warga Jatim mencerminkan keyakinan akan kemampuan Ganjar dalam memimpin negeri ini. @f9U3cL25RcE5xYjn8+/XRRRUnHQQA0I+ZtSzHmZtEBs= https://t.co/534R3Dor7b,Politik,suara bulat warga jatim cermin yakin mampu ganjar pimpin negeri
RT Anies Baswedan's Campaign for Change Metode kampanye pak Anies Baswedan menarik perhatian media asing. Silakan simak liputan kampanye pak Anies oleh Chanel News Asia.. #AMINAjaDulu #AniesMuhaimin2024 https://t.co/ZYiQksPOWv [RE Mdy_Asmara1701],Politik,rt anies baswedans campaign for change metode kampanye pak anies baswedan tarik perhati media asing sila simak liput kampanye pak anies chanel news asia aminajadulu re
AHY Sebut Masyarakat Aceh Banyak Titipkan Harapan ke Prabowo Subianto.. bpb PDemokrat AgusYudhoyono #Demokrat S14P https://t.co/koCMr0KZRh,Politik,ahy sebut masyarakat aceh banyak titip harap prabowo subianto bpb pdemokrat agusyudhoyono demokrat
RT Ratusan Alumni ITB Deklarasi Dukung Anies-Muhaimin https://t.co/CTaySIGfEO [RE OposisiCerdas],Politik,rt ratus alumni itb deklarasi dukung aniesmuhaimin re oposisicerdas
"RT #DesakAnies Purwokerto ditanya pernyataan ""Presiden boleh kampanye &amp; memihak"" Anies: saya pernah diundang makan malam, presiden bilang akan netral tolong jalankan itu!! https://t.co/uF3mbxa966 [RE ekowboy2]",Politik,rt desakanies purwokerto tanya nyata presiden kampanye amp pihak anies pernah undang makan malam presiden bilang netral jalan re
"Ganjar-Mahfud, solusi cerdas untuk menyelesaikan persoalan k3tahanan pangan di Indonesia. Kesejahteraan berlipat ganda, Indonesia Makmur Sentosa @Y0EnFfczWhJEcBNmDgnfc8EGS1RcDMlIUfu4fNw4N1s= #PresidenRakyat #GanjarMahfud2024 #M3nangDebat4 #Coblos3 https://t.co/74XP5jsB23",Pertahanan dan Keamanan,ganjarmahfud solusi cerdas selesai soal pangan indonesia sejahtera lipat ganda indonesia makmur sentosa presidenrakyat
"RT Hadirnya Anies sebagai Gubernur DKI waktu itu, mengubah nasib warga Pulau Sebira, adanya PLTS sebagai suplai listrik, perbaikan sekolah, air bersih, hingga kapal yang lebih cepat membantu memotong waktu tempuh menjadi 2,5 jam sehingga meningkatkan kesejahteraan dan ekonomi warga. https://t.co/4AcdZWPoAV [RE azvyae]",Ekonomi,rt hadir anies gubernur dki waktu ubah nasib warga pulau sebira ada plts suplai listrik baik sekolah air bersih hingga kapal lebih cepat bantu potong waktu tempuh jadi jam tingkat sejahtera ekonomi warga re azvyae
RT Kami percaya kepada pasangan Ganjar Pranowo - Mahfud MD yang akan menjamin kesejahteraan rakyatnya.#GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #TabrakProf #Apri2201 https://t.co/rnQkvy7Y3t [RE Jhuris_08],Politik,rt percaya pasang ganjar pranowo mahfud md jamin sejahtera jnk temanalamganjar atikohibunegara tabrakprof re
Indonesia yang adil dan manusiawi terwujud berkat komitmen Prabowo. #02UntukMelanjutkan BuktiNyata TiadaHenti,Politik,indonesia adil manusiawi wujud berkat komitmen prabowo buktinyata tiadahenti
"RT Jokowi: Presiden Boleh Kampanye dan Memihak. Ngomong kayak gitu disamping Paslon yang sedang berkomeptisi. Padahal ASN foto pakai pose jari saja gak boleh lah ini Pimpinan tertinggi malah berstatmen macam gini. Bener kata pak Anies, Etik itu harus dari Atas. https://t.co/r7ruliqb0I [RE BangPino__]",Politik,rt jokowi presiden kampanye pihak ngomong kayak gitu samping paslon sedang berkomeptisi padahal asn foto pakai pose jari gak lah pimpin tinggi malah berstatmen macam gin bener kata pak anies etik atas re bangpino
"RT Lautan manusia kembali sambut kedatangan Capres nomor urut 01, Anies Baswedan saat berkampanye di Padang, Sumatra Barat, Kamis (25/1/2024). Dalam kunjungannya kali ini, ia mengatakan semangat perubahan semakin tak terbendung. ""Masyarakat Minang itu selalu berada di dalam barisan progresif. Karena itulah, kami makin merasa optimis gagasan perubahan yanh kami dorong makin kuat, memang semakin dibutuhkan di Indonesia,"" ujarnya pada wartawan di Bandara Minangkabau. Simak berita selengkapnya hanya di https://t.co/wY9uCfTrQv #HardNews_Politik #NewsOne #CariBeritaditvOne #AniesBaswedan #Politik #tvOneTVPemilu #KamiKabarkanAndaPutuskan #MauMemilih #Capres #Cawapres #Pemilu2024 #Pilpres2024 #NO02 [RE tvOneNews]",Politik,rt laut manusia sambut datang capres nomor urut anies baswedan kampanye padang sumatra barat kamis kunjung kali kata semangat ubah makin tak bendung masyarakat mang selalu ada baris progresif makin rasa optimis gagas ubah yanh dorong makin kuat memang makin butuh indonesia ujar wartawan bandara minangkabau simak berita lengkap hardnewspolitik newsone cariberitaditvone aniesbaswedan politik tvonetvpemilu maumemilih capres cawapres re tvonenews
"RT Biginilah cara masyarakat Sorong, Papua menyambut Pak Anies. Salam hormat untuk Pace dan Mace semuanya, yang berada di ujung Timur Indonesia. https://t.co/76CDUzr9uI [RE Elz4m_]",Sosial Budaya,rt biginilah cara masyarakat sorong papua sambut pak anies salam hormat pace mace semua ada ujung timur indonesia re
Ganjar-Mahfud membangun fondasi kekuatan hukum dengan tegas menciptakan lingkungan yang aman dan berkualitas untuk rakyat @UndyTpz0xGKyZl0aRRk9BWx4/BoMojV6IxPVByeui2U= #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/SngsQ2p8Ht,Politik,ganjarmahfud bangun fondasi kuat hukum tegas cipta lingkung aman kualitas rakyat
"RT nobar sama nyokap berobat, komentarnya ""anies kenapa jahat nyindir pak prabowo terus, kasihan pak prabowo"" btw nyokap die harder pak anies [RE irwndfrry]",Politik,rt nobar sama nyokap obat komentar anies jahat nyindir pak prabowo terus kasihan pak prabowo btw nyokap die harder pak anies re
"Ganjar Pranowo Mahfud MD, pemimpin yang merakyat banget. Mereka bener-bener dengerin aspirasi kita. Sukseskan Pilpres 2024 bersama pemimpin yang peduli sama rakyat.JN-K21Ap #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #TabrakProf https://t.co/4jSWEmLhvp",Politik,ganjar pranowo mahfud md pimpin rakyat banget benerbener dengerin aspirasi sukses pilpres sama pimpin peduli sama jnk ganjarmahfudrebound tabrakprof
RT Baru ada di era Anies...400 Purnawirawan TNI-POLRI Siap jadi saksi AMIN di TPS..!! Semakin tak terbendung dukungan untuk pasangan AMIN... https://t.co/3ffwjdh9fO [RE QianzyZ],Politik,rt baru era purnawirawan tnipolri siap jadi saksi amin tps makin tak bendung dukung pasang amin re qianzyz
Ia juga menyatakan kegembiraannya dapat berinteraksi dengan Prabowo dan menyambut baik kedatangannya. #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto,Politik,nyata gembira interaksi prabowo sambut baik datang indonesiasentris indonesiahijau prabowo subianto
"Semut hitam memiliki koordinasi yang luar biasa, dan Ganjar - Mahfud menunjukkan keahlian serupa dalam mengoordinasikan upaya pembangunan. Ganjar Pranowo, terbukti lebih baik @ulHNyUHlsoXLyIvhhux0r2n2ac7c5ESON9B5lUG1uJw= #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/pLbtcVtNHg",Politik,semut hitam milik koordinasi luar biasa ganjar mahfud tunjuk ahli rupa koordinasi upaya bangun ganjar pranowo bukti lebih baik ganjarpresidenrakyat kratonbersamarakyat
"Biar joget-joget tetap seru, mari kita tambahkan program-program yang bantu pemuda melewati masalahnya.Seperti Program dari Pasangan Capres Ganjar Pranowo Mahfud MD. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK",Politik,biar jogetjoget tetap seru tambah programprogram bantu pemuda lewat masalahnyaseperti program pasang capres ganjar pranowo mahfud md ganjarmahfudrebound jnk
RT @JvY+eX2Xkpp7sCKGcNmAQY7qSyiOD9H63tyy+bMnHnk= Pak Ganjar Presiden Rakyat yg selalu mengedepankan kepentingan rakyatnya [RE shiballoe],Politik,rt pak ganjar presiden rakyat yg selalu depan penting rakyat re shiballoe
"RT Njir ngeri gini klo bener.. Clear pulak disebut nama, perusahaan, jabatan dan koalisinya Silakan Simak Channel Nasional Corruption Watch: ""Uang Tambang Ilegal Mengalir ke Koalisi Prabowo Gibran: Disinylir Brsl Dari Oknum Menteri KIM"" https://t.co/rBdZT6eyTP https://t.co/cZQQXz53ny [RE BosPurwa]",Politik,rt njir ngeri gin klo bener clear pulak sebut nama usaha jabat koalisi sila simak channel nasional corruption watch uang tambang ilegal alir koalisi prabowo gibran disinylir brsl oknum menteri kim re bospurwa
"RT Prabowo sudah di call out 801 kali di aksi kamisan, dan pendukungnya masih bisa bilang ""Isu 5 tahun sekali"" https://t.co/bkNKyAYdft [RE legislatweet]",Politik,rt prabowo call out kali aksi kamis dukung bilang isu tahun sekali re legislatweet
Calon Presiden RI No Urut 3 Ganjar Pranowo tidak akan mengizinkan pelanggaran Konstitusi atau aturan dasar negara merusak fondasi negara kita.#GanjarPranowoPilihanUmat https://t.co/Zvp0QfuIOK,Ideologi,calon presiden ri no urut ganjar pranowo izin langgar konstitusi atur dasar negara rusak fondasi negara
"Mari kita dukung bersama calon presiden dan wakil presiden pilihan hati kita, yaitu Capres Ganjar Pranowo Mahfud MD, pada Pemilihan Presiden berikutnya. JN19Ab #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/EevwCNC6nr",Politik,dukung sama calon presiden wakil presiden pilih hati capres ganjar pranowo mahfud md pilih presiden ikut jnk ganjarmahfudrebound
"Kalo anies menang dan indonesia beneran isinya demo demo soal agama, banyak persekusi rumah ibadah minoritas, jadi surga buat teroris, siapa orang pertama yang lu marahin? Framing dibales framing",Sosial Budaya,kalo anies menang indonesia beneran isi demo demo soal agama banyak persekusi rumah ibadah minoritas jadi surga buat teroris siapa orang pertama lu marahin framing dibales framing
Capres Cawapres Ganjar Pranowo dan Mahfud MD berpesan agar kita semua terus menjaga Konstitusi atau aturan dasar negara sebagai landasan bangsa.#GanjarPranowoPilihanUmat https://t.co/mwjx2F88wv,Ideologi,capres cawapres ganjar pranowo mahfud md pesan semua terus jaga konstitusi atur dasar negara landas
RT Pesan Abah @dR1o0N/r+SPA/Jnb/m5P2G5sVr9gc4vwR9JhV0x7jNY= Desak Anies SUMBAR Padang Perubahan adalah menaikan kenyataan menuju harapan Indonesia adil dan makmur untuk semua https://t.co/I8XGcytmQF [RE LANGKAHANIES],Politik,rt pesan abah desak anies sumbar padang ubah naik nyata tuju harap indonesia adil makmur semua re langkahanies
"@xHpWZMH8GLOa0z+2lmRAlVCZohQ6msWm7xktrB+LfSg= Yg paling menonjol prestasi pak Prabowo dlm dunia militer yaitu keberhasilan dalam mempertahankan wilayah Timor Timur tetap berada dlm wilayah NKRI. Sebagai buktinya, bhw sejak Prabowo dicopot dari militer, ma",Pertahanan dan Keamanan,yg paling tonjol prestasi pak prabowo dlm dunia militer hasil tahan wilayah timor timur tetap ada dlm wilayah nkri bukti bhw sejak prabowo copot militer ma
"tempodotco semangat pak Ã‚ Ã‚ , kami tidak akan letih mendukungmuÃ‚ Ganjar Mahfud Hebat #L3bihbaik #3GM#GanjarMahfud2024 Kalau Prabowo Gibran https://t.co/MRPE9ijqNO",Politik,tempodotco semangat pak letih dukung ganjar mahfud hebat kalau prabowo gibran
"@rwrU5+8zZ/ZCICgrOcE/tiFShMA1iRin/DBlCh7cz58= Suasana khidmat, TKN Fanta Prabowo - Gibran sambut malam dengan doa dan salawat bersama Pemilih Muda. dekade08",Politik,suasana khidmat tkn fanta prabowo gibran sambut malam doa salawat sama pilih muda
"Benar banget, MasBOWOGBran PilihanKITA mampu membangun ekonomi dengan baik, benar2 harapan baik masyarakat bagi future bangsa. @X9qcE+gFJnr5pzsFa/17qP3L3/lnqKfjD9GRzXSJajM= @ZXx1ZISHJHd86Oa6VenTUQ+I93VD3KAx9iUSFSwbNi8= #MakinBanyakYg02 PastikanVISI MasaDEPAN https://t.co/q2vw9rcs0D",Ekonomi,benar banget masbowogbran pilihankita mampu bangun ekonomi baik harap baik masyarakat future bangsa pastikanvisi masadepan
"Gibran mengatakan di tengah pembangunan, dirinya ingin para pekerja buruh ikut maju juga. #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran",Politik,gibran kata tengah bangun diri kerja buruh ikut maju menatamasadepan bersamaprabowogibran prabowogemoy prabowogibran
"Paslon 03, Ganjar Pranowo, bawa solusi cerdas! Kuota pupuk naik buat pertanian yang lebih produktif. #GanjarPranowoPilihanUmat #GanjarMahfudRebound #JNK",Ekonomi,paslon ganjar pranowo bawa solusi cerdas kuota pupuk naik buat tani lebih produktif ganjarmahfudrebound jnk
Aksi Ganjar Pranowo bersama srimulat adalah bentuk politik yang lebih menghibur Ganjar Mahfud Hebat #Coblos3 #3GM #GanjarMahfudM3nangDebat #DebatCapres https://t.co/gwzd0V7lFL,Politik,aksi ganjar pranowo sama srimulat bentuk politik lebih hibur ganjar mahfud hebat debatcapres
"RT Maruar Sirait Gabung ke Prabowo-Gibran, Gerindra Jabar: Nambah Energi Baru https://t.co/ZptmkETtMb #prabowo [RE Gerindra]",Politik,rt maruar sirait gabung prabowogibran gerindra jabar nambah energi baru prabowo re gerindra
@xPLa5b4q77Blq0/kiprX8DLGhzRaGpa2u61BRYsQQXY= Jadi buruh tani dan nelayan itu gak intelek dan gak berhak buat dicerdaskan? Mereka pada datang tuh kemaren di Desak Anies tematik,Sosial Budaya,jadi buruh tani nelayan gak intelek gak hak buat cerdas datang tuh kemaren desak anies tematik
RT Breaking News Teman kita @jb7yFR7h4qGjELe1QnC/sWwuv7goP8Nrwy36oZD1utM= ditanggkap Penyidik Bareskrim. Diduga terkait postingan rekaman konunikasi Jaksa dan Pejabat Forkopinda Batubara yang mengarahkan para Kepala Desa mengkorupsi 50% dana desa untuk kegiatan memenangkan pasangan Prabowo Gibran.. . https://t.co/sYD1nuD9aA [RE YRadianto],Politik,rt breaking news teman ditanggkap sidik bareskrim duga kait postingan rekam konunikasi jaksa jabat forkopinda batubara arah kepala desa korupsi dana desa giat menang pasang prabowo gibran re yradianto
RT Pasangan Teruji Dua Bapak Bangsa Ganjar Pranowo Prof Mahfud. dengan visi untuk petani tembakau!Ayo bersama kita berharap agar produksi tembakau semakin maju.GanjarMahfud Taat Hukum .#JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/S7h9hm0KPv [RE KennedyYur90816],Politik,rt pasang uji bapak bangsa ganjar pranowo prof mahfud visi tani tembakauayo sama harap produksi tembakau makin majuganjarmahfud taat hukum jnk ganjarmahfudrebound re
"RT Anies janji akan bikin lapangan sepak bola di kampung-kampung bersandar FIFA, sindir ET rumputnya jgn diganti ya.. #DesakAniesAmbon https://t.co/4pz2tEbWBx [RE ekowboy2]",Politik,rt anies janji bikin lapang sepak bola kampungkampung sandar fifa sindir et rumput jgn ganti desakaniesambon re
"Cukup liat track record-nya Ganjar Pranowo dan Mahfud MD, udah yakin banget deh. #Ganjar Pranowo dan Mahfud MDMahfudRebound #Ganjar Pranowo dan Mahfud MDPranowoPilihanUmat #JNK https://t.co/mC1KZTDEns",Politik,cukup liat track recordnya ganjar pranowo mahfud md udah yakin banget deh ganjar pranowo mahfud mdmahfudrebound ganjar pranowo mahfud mdpranowopilihanumat jnk
Rekam Jejak Anies Baswedan Provinsi DKI Jakarta menjadi kota pertama di Asia Tenggara yg meraih Sustainable Transport Award (STA) 2021 atau penghargaan transportasi berkelanjutan.DKI mendapatkan penghargaan itu berkat program integrasi antarmoda transportasi publik #nazarpemilu https://t.co/JU6QUCfpO3,Sumber Daya Alam,rekam jejak anies baswedan provinsi dki jakarta jadi kota pertama asia tenggara yg raih sustainable transport award sta harga transportasi berkelanjutandki dapat harga berkat program integrasi antarmoda transportasi publik nazarpemilu
Pasangan Ganjar Pranowo - Mahfud MD dengan hati untuk petani tembakau!Ayo bersama kita perjuangkan peningkatan produksi tembakau. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/7nbOW6rJ8H,Ekonomi,pasang ganjar pranowo mahfud md hati tani tembakauayo sama juang tingkat produksi tembakau ganjarmahfudrebound jnk
Ayo kita jadi bagian dari gerakan #JNKBersamaGanjarMahfud! Dukungan sederhana kita bisa bawa perubahan positif buat Ganjar Pranowo dan Mahfud MD. #JNK https://t.co/q9VMengGQt,Politik,ayo jadi bagi gera dukung sederhana bawa ubah positif buat ganjar pranowo mahfud md jnk
"Semangat : Jangan gentar ada Mas Ganjar Pranowo, jangan takut ada Prof Mahfud. Bersama mereka, kita hadapi masa depan Indonesia dengan keyakinan dan keberanian.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK",Politik,semangat jangan gentar mas ganjar pranowo jangan takut prof mahfud sama hadap masa depan indonesia yakin jnk
